;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18
1;11:48; 1,57 ; 1,57 ; 4,22 ; 1,37 ; 1,27 ; 1,08 ; 2,16 ; 1,96 ; 0,78 ; 3,73 ; 5,20 ; 6,67 ; 3,63 ; 0,78 ; 7,06 ; 2,55 ; 1,18 ; 0,78 
1;11:54; 1,47 ; 1,57 ; 4,22 ; 1,18 ; 1,57 ; 1,08 ; 2,06 ; 1,86 ; 0,88 ; 3,73 ; 5,10 ; 6,47 ; 3,24 ; 0,98 ; 6,96 ; 2,35 ; 0,98 ; 0,88 
1;12:00; 1,47 ; 1,47 ; 4,22 ; 1,37 ; 1,57 ; 1,08 ; 1,96 ; 2,16 ; 1,47 ; 3,63 ; 4,90 ; 6,67 ; 3,33 ; 0,78 ; 6,86 ; 2,06 ; 0,88 ; 0,78 
1;12:06; 1,47 ; 1,67 ; 4,41 ; 1,37 ; 1,96 ; 1,08 ; 2,16 ; 1,96 ; 1,67 ; 3,63 ; 4,80 ; 6,76 ; 3,33 ; 1,18 ; 6,86 ; 1,86 ; 0,98 ; 0,98 
1;12:12; 1,47 ; 1,76 ; 4,02 ; 1,76 ; 1,47 ; 0,98 ; 2,06 ; 1,76 ; 1,37 ; 3,33 ; 4,61 ; 6,57 ; 3,04 ; 0,98 ; 6,37 ; 1,67 ; 0,88 ; 0,88 
1;12:18; 1,47 ; 1,47 ; 3,82 ; 2,16 ; 1,47 ; 1,08 ; 1,86 ; 1,76 ; 1,27 ; 3,43 ; 4,31 ; 6,67 ; 3,04 ; 0,98 ; 6,18 ; 1,27 ; 0,78 ; 0,78 
1;12:24; 1,47 ; 1,57 ; 3,82 ; 1,86 ; 1,37 ; 1,08 ; 1,57 ; 1,67 ; 0,69 ; 3,43 ; 4,41 ; 6,67 ; 3,04 ; 0,98 ; 5,98 ; 0,98 ; 0,98 ; 0,88 
1;12:30; 1,57 ; 1,57 ; 3,82 ; 1,47 ; 1,67 ; 1,08 ; 1,67 ; 1,67 ; 0,59 ; 2,94 ; 4,31 ; 6,67 ; 2,65 ; 0,98 ; 5,78 ; 1,27 ; 1,08 ; 0,88 
1;12:36; 1,57 ; 1,47 ; 3,43 ; 1,27 ; 1,47 ; 1,08 ; 1,67 ; 1,47 ; 0,78 ; 3,33 ; 3,92 ; 6,57 ; 2,45 ; 0,88 ; 5,88 ; 0,88 ; 0,98 ; 0,69 
1;12:42; 1,57 ; 1,57 ; 3,43 ; 1,47 ; 1,96 ; 0,98 ; 1,47 ; 1,86 ; 0,69 ; 3,63 ; 4,02 ; 6,47 ; 2,84 ; 1,08 ; 5,49 ; 0,88 ; 1,08 ; 0,78 
1;12:48; 1,47 ; 1,67 ; 3,24 ; 1,37 ; 1,67 ; 1,08 ; 1,47 ; 1,57 ; 0,78 ; 3,04 ; 3,82 ; 6,37 ; 2,55 ; 1,18 ; 5,59 ; 0,88 ; 1,47 ; 0,88 
1;12:54; 1,47 ; 1,67 ; 2,94 ; 1,37 ; 1,37 ; 0,98 ; 1,37 ; 1,67 ; 1,67 ; 2,55 ; 3,43 ; 6,37 ; 2,16 ; 0,98 ; 5,39 ; 1,18 ; 1,18 ; 0,78 
1;13:00; 1,57 ; 1,67 ; 3,04 ; 1,76 ; 1,47 ; 1,08 ; 1,37 ; 1,96 ; 1,47 ; 2,75 ; 3,53 ; 6,37 ; 1,96 ; 0,88 ; 5,10 ; 1,27 ; 0,88 ; 0,98 
1;13:06; 1,57 ; 1,57 ; 3,04 ; 2,16 ; 1,67 ; 1,08 ; 1,08 ; 1,76 ; 1,08 ; 2,55 ; 3,53 ; 6,27 ; 2,16 ; 0,98 ; 5,20 ; 1,08 ; 0,88 ; 0,88 
1;13:12; 1,57 ; 1,47 ; 2,75 ; 1,76 ; 1,57 ; 0,98 ; 1,27 ; 1,18 ; 1,37 ; 2,35 ; 3,33 ; 6,27 ; 2,06 ; 0,88 ; 5,10 ; 0,88 ; 0,78 ; 0,88 
1;13:18; 1,57 ; 1,76 ; 2,65 ; 1,27 ; 1,76 ; 1,08 ; 1,27 ; 1,18 ; 1,27 ; 2,16 ; 3,04 ; 6,27 ; 1,96 ; 0,98 ; 4,51 ; 0,88 ; 0,98 ; 0,98 
1;13:24; 1,57 ; 1,86 ; 2,75 ; 1,27 ; 1,67 ; 0,98 ; 1,18 ; 1,18 ; 0,78 ; 2,35 ; 2,84 ; 6,37 ; 2,16 ; 0,98 ; 4,61 ; 0,98 ; 0,98 ; 0,59 
1;13:30; 1,57 ; 1,47 ; 2,65 ; 1,47 ; 1,67 ; 1,08 ; 1,18 ; 1,18 ; 1,27 ; 2,55 ; 2,75 ; 6,27 ; 2,45 ; 0,88 ; 4,61 ; 0,98 ; 1,18 ; 0,98 
1;13:36; 1,67 ; 1,37 ; 2,45 ; 1,47 ; 1,27 ; 0,98 ; 1,08 ; 1,37 ; 1,37 ; 2,35 ; 2,75 ; 6,37 ; 1,96 ; 1,18 ; 4,51 ; 0,88 ; 1,37 ; 0,88 
1;13:42; 1,57 ; 1,57 ; 2,35 ; 1,47 ; 1,37 ; 0,98 ; 1,08 ; 1,57 ; 1,18 ; 1,76 ; 2,84 ; 6,37 ; 1,96 ; 1,27 ; 4,02 ; 0,98 ; 0,98 ; 0,69 
1;13:48; 1,47 ; 1,86 ; 2,45 ; 1,27 ; 1,57 ; 0,98 ; 1,18 ; 1,08 ; 1,47 ; 1,76 ; 2,45 ; 6,27 ; 2,06 ; 0,78 ; 3,92 ; 0,78 ; 0,88 ; 0,88 
1;13:54; 1,37 ; 1,57 ; 2,35 ; 1,76 ; 1,57 ; 1,08 ; 0,88 ; 0,98 ; 0,88 ; 1,96 ; 2,35 ; 5,78 ; 2,25 ; 0,88 ; 3,63 ; 1,08 ; 1,08 ; 0,69 
1;14:00; 1,57 ; 1,47 ; 2,16 ; 2,35 ; 1,57 ; 1,18 ; 0,78 ; 1,18 ; 0,98 ; 1,76 ; 2,06 ; 6,08 ; 1,96 ; 0,98 ; 3,14 ; 1,18 ; 1,08 ; 0,88 
1;14:06; 1,67 ; 1,57 ; 1,86 ; 1,86 ; 1,57 ; 1,08 ; 1,08 ; 0,98 ; 1,08 ; 1,67 ; 2,16 ; 6,08 ; 1,86 ; 0,98 ; 3,14 ; 1,37 ; 1,18 ; 0,88 
1;14:12; 1,67 ; 1,57 ; 1,96 ; 1,18 ; 1,57 ; 0,98 ; 1,08 ; 0,69 ; 1,08 ; 1,67 ; 1,96 ; 6,18 ; 2,16 ; 0,78 ; 2,45 ; 1,18 ; 1,18 ; 0,69 
1;14:18; 1,47 ; 1,76 ; 2,16 ; 1,18 ; 1,57 ; 0,98 ; 1,27 ; 0,59 ; 0,49 ; 1,47 ; 2,16 ; 6,27 ; 2,25 ; 1,18 ; 2,25 ; 0,88 ; 1,18 ; 0,98 
1;14:24; 1,57 ; 1,67 ; 2,25 ; 1,27 ; 1,47 ; 0,98 ; 1,37 ; 1,08 ; 0,98 ; 1,37 ; 2,06 ; 6,27 ; 2,25 ; 0,98 ; 2,25 ; 1,27 ; 0,88 ; 0,78 
1;14:30; 1,47 ; 1,67 ; 1,96 ; 1,86 ; 1,47 ; 1,08 ; 0,98 ; 1,37 ; 0,98 ; 1,67 ; 2,45 ; 6,57 ; 2,25 ; 0,78 ; 2,35 ; 1,08 ; 1,18 ; 0,78 
1;14:36; 1,57 ; 2,16 ; 1,96 ; 1,67 ; 1,76 ; 0,98 ; 1,08 ; 1,18 ; 1,08 ; 1,18 ; 1,86 ; 6,47 ; 2,16 ; 0,98 ; 2,65 ; 1,37 ; 1,18 ; 0,78 
1;14:42; 1,47 ; 2,06 ; 2,06 ; 1,86 ; 1,76 ; 1,08 ; 1,08 ; 0,88 ; 1,27 ; 1,27 ; 2,06 ; 6,27 ; 2,35 ; 0,88 ; 2,55 ; 1,37 ; 0,98 ; 1,08 
1;14:48; 1,57 ; 2,16 ; 2,16 ; 1,67 ; 1,67 ; 1,08 ; 0,78 ; 0,98 ; 0,88 ; 1,18 ; 2,25 ; 6,18 ; 2,45 ; 1,27 ; 2,65 ; 0,98 ; 1,08 ; 0,98 
1;14:54; 1,57 ; 2,35 ; 2,35 ; 1,57 ; 1,47 ; 1,08 ; 0,78 ; 1,18 ; 1,18 ; 1,27 ; 1,86 ; 5,88 ; 2,75 ; 0,98 ; 2,55 ; 0,78 ; 0,98 ; 0,78 
1;15:00; 1,76 ; 2,65 ; 2,06 ; 1,57 ; 1,47 ; 1,08 ; 0,39 ; 1,08 ; 1,27 ; 1,18 ; 1,76 ; 5,59 ; 3,14 ; 0,98 ; 2,25 ; 1,08 ; 0,98 ; 0,78 
1;15:06; 1,37 ; 2,35 ; 1,96 ; 1,57 ; 1,37 ; 0,98 ; 0,78 ; 1,08 ; 0,69 ; 1,18 ; 1,76 ; 5,49 ; 3,14 ; 0,98 ; 1,96 ; 1,08 ; 0,88 ; 0,88 
1;15:12; 1,47 ; 2,65 ; 1,96 ; 1,76 ; 1,47 ; 0,98 ; 0,69 ; 1,18 ; 0,98 ; 0,98 ; 1,96 ; 5,49 ; 2,94 ; 0,98 ; 1,96 ; 0,98 ; 1,37 ; 0,78 
1;15:18; 1,47 ; 2,65 ; 2,06 ; 1,37 ; 1,57 ; 0,98 ; 0,39 ; 0,69 ; 0,88 ; 0,98 ; 1,96 ; 5,29 ; 3,04 ; 1,08 ; 1,67 ; 0,88 ; 1,08 ; 0,78 
1;15:24; 1,67 ; 2,84 ; 1,96 ; 1,57 ; 1,76 ; 1,08 ; 0,69 ; 0,88 ; 1,27 ; 0,88 ; 1,86 ; 4,80 ; 2,94 ; 1,27 ; 1,76 ; 0,88 ; 1,18 ; 1,08 
1;15:30; 1,57 ; 2,84 ; 2,06 ; 1,57 ; 1,86 ; 1,08 ; 0,10 ; 1,27 ; 1,47 ; 0,88 ; 1,67 ; 5,00 ; 3,14 ; 0,98 ; 1,76 ; 1,27 ; 0,88 ; 0,88 
1;15:36; 1,57 ; 3,24 ; 1,86 ; 1,67 ; 1,76 ; 1,08 ; 0,49 ; 0,98 ; 1,27 ; 1,18 ; 1,47 ; 4,41 ; 3,14 ; 1,27 ; 1,76 ; 1,27 ; 1,27 ; 0,98 
1;15:42; 1,47 ; 3,14 ; 1,96 ; 1,37 ; 1,47 ; 1,08 ; 0,49 ; 1,37 ; 0,69 ; 1,37 ; 1,76 ; 4,41 ; 3,73 ; 1,27 ; 1,76 ; 1,27 ; 1,08 ; 0,69 
1;15:48; 1,47 ; 3,14 ; 1,86 ; 1,67 ; 1,47 ; 1,08 ; 0,39 ; 0,78 ; 0,59 ; 1,18 ; 1,76 ; 4,51 ; 3,63 ; 1,08 ; 1,67 ; 1,18 ; 1,37 ; 0,78 
1;15:54; 1,67 ; 3,33 ; 2,06 ; 1,57 ; 1,47 ; 1,08 ; 0,59 ; 0,88 ; 0,98 ; 1,08 ; 1,86 ; 4,71 ; 3,63 ; 0,88 ; 1,67 ; 0,78 ; 0,88 ; 0,88 
1;16:00; 1,57 ; 3,53 ; 2,06 ; 1,47 ; 1,47 ; 0,98 ; 0,39 ; 0,98 ; 1,47 ; 1,08 ; 1,96 ; 4,41 ; 3,92 ; 0,88 ; 1,76 ; 1,18 ; 0,98 ; 0,98 
1;16:06; 1,57 ; 3,53 ; 1,76 ; 1,96 ; 1,67 ; 1,08 ; 0,39 ; 1,08 ; 1,37 ; 1,47 ; 1,96 ; 4,22 ; 4,22 ; 0,98 ; 1,67 ; 1,37 ; 0,88 ; 0,98 
1;16:12; 1,47 ; 3,82 ; 1,86 ; 1,76 ; 1,57 ; 1,18 ; 0,59 ; 1,18 ; 1,08 ; 1,86 ; 2,16 ; 4,51 ; 3,63 ; 1,18 ; 1,86 ; 1,37 ; 1,37 ; 0,78 
1;16:18; 1,57 ; 4,02 ; 2,16 ; 1,67 ; 1,57 ; 1,08 ; 0,49 ; 1,08 ; 1,27 ; 2,16 ; 2,06 ; 4,22 ; 3,92 ; 1,18 ; 1,86 ; 1,47 ; 1,08 ; 0,78 
1;16:24; 1,47 ; 3,82 ; 1,86 ; 1,18 ; 1,67 ; 1,08 ; 0,69 ; 1,08 ; 1,18 ; 1,27 ; 2,16 ; 4,22 ; 3,73 ; 1,08 ; 1,96 ; 0,88 ; 0,88 ; 0,78 
1;16:30; 1,67 ; 4,41 ; 2,16 ; 1,57 ; 1,57 ; 0,98 ; 0,59 ; 0,98 ; 0,69 ; 1,18 ; 1,96 ; 4,02 ; 3,82 ; 0,98 ; 2,06 ; 0,59 ; 1,08 ; 0,88 
1;16:36; 1,57 ; 4,61 ; 1,96 ; 1,57 ; 1,27 ; 0,98 ; 0,49 ; 0,69 ; 1,08 ; 1,18 ; 2,25 ; 4,12 ; 3,92 ; 1,08 ; 2,06 ; 0,78 ; 0,88 ; 0,88 
1;16:42; 1,57 ; 4,22 ; 1,76 ; 1,76 ; 1,47 ; 1,18 ; 0,59 ; 0,78 ; 0,78 ; 1,76 ; 2,35 ; 4,02 ; 4,12 ; 1,18 ; 2,25 ; 0,98 ; 0,98 ; 0,78 
1;16:48; 1,57 ; 4,12 ; 2,06 ; 1,47 ; 1,57 ; 0,98 ; 0,20 ; 1,18 ; 1,47 ; 1,27 ; 2,45 ; 3,73 ; 4,22 ; 0,98 ; 2,45 ; 1,08 ; 1,08 ; 0,69 
1;16:54; 1,67 ; 4,22 ; 2,35 ; 1,47 ; 1,47 ; 0,98 ; 0,69 ; 1,27 ; 1,18 ; 1,27 ; 2,75 ; 3,53 ; 3,92 ; 1,08 ; 2,35 ; 1,27 ; 1,27 ; 0,78 
1;17:00; 1,47 ; 4,22 ; 2,25 ; 1,47 ; 1,57 ; 1,08 ; 0,69 ; 1,37 ; 1,27 ; 1,27 ; 2,75 ; 3,82 ; 4,12 ; 1,08 ; 2,55 ; 1,76 ; 1,18 ; 0,78 
1;17:06; 1,47 ; 4,61 ; 2,25 ; 1,96 ; 1,96 ; 1,08 ; 0,49 ; 1,27 ; 1,08 ; 1,67 ; 2,65 ; 4,12 ; 4,02 ; 0,98 ; 2,55 ; 1,37 ; 1,27 ; 0,88 
1;17:12; 1,57 ; 4,61 ; 2,25 ; 1,67 ; 1,67 ; 1,08 ; 0,69 ; 0,88 ; 1,27 ; 1,57 ; 2,84 ; 3,82 ; 3,82 ; 1,27 ; 2,75 ; 1,47 ; 1,18 ; 0,88 
1;17:18; 1,57 ; 4,22 ; 2,55 ; 1,18 ; 1,18 ; 0,98 ; 0,39 ; 0,78 ; 1,37 ; 2,06 ; 2,84 ; 3,92 ; 4,31 ; 0,98 ; 2,84 ; 1,18 ; 1,08 ; 0,78 
1;17:24; 1,76 ; 4,61 ; 2,25 ; 1,57 ; 1,37 ; 0,98 ; 0,59 ; 0,88 ; 1,47 ; 2,16 ; 2,94 ; 4,02 ; 4,22 ; 0,88 ; 3,04 ; 0,69 ; 1,08 ; 0,88 
1;17:30; 1,57 ; 4,41 ; 2,25 ; 1,57 ; 1,76 ; 1,08 ; 0,49 ; 1,18 ; 1,47 ; 1,86 ; 2,84 ; 4,12 ; 4,31 ; 0,98 ; 2,94 ; 0,98 ; 1,18 ; 0,98 
1;17:36; 1,47 ; 4,22 ; 2,35 ; 1,47 ; 1,57 ; 1,08 ; 0,29 ; 0,98 ; 1,27 ; 1,67 ; 3,04 ; 3,73 ; 4,51 ; 1,18 ; 3,14 ; 1,08 ; 1,27 ; 0,88 
1;17:42; 1,57 ; 4,80 ; 2,45 ; 1,96 ; 1,57 ; 1,08 ; 0,78 ; 1,08 ; 1,08 ; 1,76 ; 2,84 ; 4,02 ; 4,31 ; 1,08 ; 3,33 ; 0,88 ; 1,27 ; 0,69 
1;17:48; 1,47 ; 4,61 ; 2,65 ; 1,57 ; 1,67 ; 0,98 ; 0,69 ; 1,08 ; 1,18 ; 2,16 ; 3,33 ; 3,63 ; 4,02 ; 1,08 ; 3,24 ; 0,88 ; 1,08 ; 0,78 
1;17:54; 1,57 ; 4,61 ; 2,65 ; 1,57 ; 1,47 ; 1,08 ; 0,20 ; 1,37 ; 1,08 ; 2,06 ; 3,53 ; 3,82 ; 4,02 ; 0,88 ; 3,24 ; 0,98 ; 0,78 ; 0,88 
1;18:00; 1,57 ; 4,31 ; 2,84 ; 1,67 ; 1,47 ; 0,98 ; 0,49 ; 0,98 ; 0,88 ; 2,65 ; 3,53 ; 3,92 ; 4,22 ; 1,18 ; 3,33 ; 1,47 ; 0,88 ; 0,98 
1;18:06; 1,76 ; 4,41 ; 2,94 ; 1,47 ; 1,57 ; 1,08 ; 0,59 ; 0,78 ; 1,08 ; 2,55 ; 3,43 ; 3,53 ; 4,61 ; 0,98 ; 3,24 ; 1,08 ; 1,08 ; 0,98 
1;18:12; 1,47 ; 4,71 ; 2,84 ; 1,57 ; 1,57 ; 1,08 ; 0,39 ; 1,08 ; 1,08 ; 2,84 ; 3,63 ; 3,33 ; 4,22 ; 0,98 ; 3,73 ; 0,78 ; 1,18 ; 0,78 
1;18:18; 1,47 ; 4,61 ; 2,75 ; 1,57 ; 1,67 ; 1,08 ; 0,49 ; 1,47 ; 1,08 ; 3,24 ; 3,92 ; 3,73 ; 4,51 ; 0,98 ; 3,73 ; 1,27 ; 1,27 ; 0,78 
1;18:24; 1,47 ; 4,80 ; 2,65 ; 1,67 ; 1,76 ; 1,08 ; 0,29 ; 1,47 ; 0,98 ; 2,55 ; 3,63 ; 3,92 ; 4,31 ; 1,27 ; 3,73 ; 1,08 ; 1,08 ; 0,88 
1;18:30; 1,47 ; 4,61 ; 2,65 ; 1,47 ; 1,67 ; 1,18 ; 0,69 ; 0,88 ; 0,98 ; 2,35 ; 3,73 ; 3,82 ; 4,22 ; 1,08 ; 3,73 ; 0,78 ; 0,98 ; 0,69 
1;18:36; 1,67 ; 4,61 ; 2,94 ; 1,67 ; 1,67 ; 1,08 ; 0,69 ; 0,98 ; 0,78 ; 2,55 ; 3,92 ; 3,63 ; 4,12 ; 1,27 ; 3,82 ; 1,27 ; 0,98 ; 0,88 
1;18:42; 1,67 ; 4,80 ; 2,75 ; 1,57 ; 1,27 ; 1,08 ; 0,39 ; 1,47 ; 1,27 ; 2,94 ; 4,02 ; 3,63 ; 3,92 ; 1,18 ; 4,02 ; 1,37 ; 1,18 ; 0,88 
1;18:48; 1,57 ; 5,00 ; 2,94 ; 1,67 ; 1,37 ; 0,98 ; 0,59 ; 1,37 ; 1,37 ; 3,14 ; 4,22 ; 3,73 ; 4,02 ; 0,88 ; 4,02 ; 1,27 ; 1,18 ; 0,78 
1;18:54; 1,57 ; 4,61 ; 3,04 ; 1,47 ; 1,86 ; 1,08 ; 0,69 ; 0,88 ; 0,69 ; 3,33 ; 4,12 ; 3,73 ; 4,31 ; 0,98 ; 4,12 ; 1,27 ; 0,78 ; 0,78 
1;19:00; 1,57 ; 4,71 ; 2,84 ; 1,47 ; 1,76 ; 1,08 ; 0,29 ; 1,27 ; 0,78 ; 3,33 ; 4,02 ; 3,63 ; 4,22 ;-5,00 ; 4,22 ; 1,27 ; 0,78 ; 0,78 
1;19:06; 1,47 ; 4,51 ; 3,04 ; 1,47 ; 1,57 ; 0,98 ; 0,39 ; 1,08 ; 1,18 ; 3,33 ; 4,31 ; 3,53 ; 4,31 ;-5,00 ; 4,41 ; 0,69 ; 1,08 ; 0,78 
1;19:12; 1,57 ; 4,61 ; 3,04 ; 1,57 ; 1,47 ; 1,08 ; 0,59 ; 1,37 ; 1,08 ; 3,04 ; 4,41 ; 3,63 ; 4,22 ;-5,00 ; 4,41 ; 0,59 ; 1,27 ; 0,78 
1;19:18; 1,47 ; 4,51 ; 3,14 ; 1,57 ; 1,47 ; 1,18 ; 0,39 ; 1,57 ; 1,27 ; 3,43 ; 4,22 ; 3,63 ; 4,12 ;-5,00 ; 4,41 ; 0,98 ; 1,08 ; 0,88 
1;19:24; 1,57 ; 4,80 ; 3,24 ; 1,57 ; 1,47 ; 1,08 ; 0,49 ; 1,37 ; 1,27 ; 3,14 ; 4,41 ; 3,73 ; 4,12 ;-5,00 ; 4,51 ; 1,08 ; 1,27 ; 1,08 
1;19:30; 1,57 ; 4,51 ; 3,24 ; 1,67 ; 1,57 ; 1,08 ; 0,29 ; 0,88 ; 0,98 ; 3,53 ; 4,51 ; 3,53 ; 4,02 ;-5,00 ; 4,51 ; 1,57 ; 1,27 ; 1,08 
1;19:36; 1,57 ; 4,41 ; 3,24 ; 1,47 ; 1,67 ; 0,98 ; 0,69 ; 1,08 ; 0,88 ; 3,43 ; 4,41 ; 3,63 ; 4,22 ;-5,00 ; 4,71 ; 1,37 ; 0,78 ; 1,08 
1;19:42; 1,67 ; 4,41 ; 3,33 ; 1,96 ; 1,67 ; 0,98 ; 0,59 ; 1,18 ; 1,27 ; 3,53 ; 4,41 ; 3,53 ; 4,02 ;-5,00 ; 4,80 ; 1,37 ; 1,08 ; 1,18 
1;19:48; 1,57 ; 4,61 ; 3,04 ; 1,67 ; 1,47 ; 1,08 ; 0,39 ; 1,18 ; 1,67 ; 3,63 ; 4,61 ; 3,43 ; 3,53 ;-5,00 ; 4,80 ; 1,47 ; 1,08 ; 0,78 
1;19:54; 1,57 ; 4,51 ; 2,94 ; 1,47 ; 1,57 ; 1,18 ; 0,49 ; 1,18 ; 1,08 ; 3,43 ; 4,61 ; 3,63 ; 3,53 ;-5,00 ; 4,80 ; 0,78 ; 0,98 ; 0,78 
1;20:00; 1,57 ; 4,51 ; 3,33 ; 1,57 ; 1,47 ; 0,98 ; 0,29 ; 1,27 ; 0,88 ; 3,73 ; 4,71 ; 3,73 ; 3,53 ;-5,00 ; 5,10 ; 0,69 ; 1,08 ; 0,69 
1;20:06; 1,47 ; 4,51 ; 3,14 ; 1,57 ; 1,67 ; 0,98 ; 0,69 ; 1,18 ; 1,08 ; 3,63 ; 4,90 ; 3,82 ; 3,92 ;-4,90 ; 5,10 ; 1,08 ; 1,08 ; 0,88 
1;20:12; 1,57 ; 4,61 ; 3,33 ; 1,47 ; 1,67 ; 1,08 ; 0,59 ; 1,37 ; 1,37 ; 3,73 ; 4,71 ; 3,92 ; 3,82 ;-5,00 ; 5,10 ; 1,27 ; 1,18 ; 0,78 
1;20:18; 1,57 ; 4,51 ; 3,33 ; 1,57 ; 1,57 ; 0,98 ; 0,20 ; 1,67 ; 0,98 ; 3,43 ; 4,71 ; 4,12 ; 3,63 ;-5,00 ; 5,29 ; 1,27 ; 0,98 ; 0,88 
1;20:24; 1,67 ; 4,51 ; 3,14 ; 1,76 ; 1,67 ; 0,98 ; 0,49 ; 1,08 ; 0,98 ; 3,33 ; 4,90 ; 4,22 ; 3,14 ;-4,90 ; 5,29 ; 1,08 ; 1,27 ; 0,69 
1;20:30; 1,57 ; 4,41 ; 3,33 ; 1,67 ; 1,67 ; 1,08 ; 0,29 ; 1,18 ; 1,08 ; 3,53 ; 5,00 ; 3,92 ; 3,04 ;-5,00 ; 5,39 ; 0,78 ; 1,18 ; 1,08 
1;20:36; 1,57 ; 4,61 ; 3,33 ; 1,67 ; 1,47 ; 1,08 ; 0,59 ; 1,67 ; 1,47 ; 3,33 ; 4,90 ; 3,82 ; 3,04 ;-4,90 ; 5,39 ; 0,88 ; 0,88 ; 0,69 
1;20:42; 1,57 ; 4,51 ; 3,43 ; 1,67 ; 1,57 ; 1,08 ; 0,69 ; 1,37 ; 1,67 ; 3,53 ; 5,00 ; 3,73 ; 3,24 ;-5,00 ; 5,39 ; 1,27 ; 0,78 ; 0,78 
1;20:48; 1,47 ; 4,41 ; 3,14 ; 1,57 ; 1,67 ; 0,98 ; 0,10 ; 1,18 ; 0,88 ; 3,63 ; 5,10 ; 4,02 ; 3,33 ;-5,00 ; 5,39 ; 1,27 ; 0,88 ; 1,08 
1;20:54; 1,47 ; 4,51 ; 3,04 ; 1,57 ; 1,57 ; 0,98 ; 0,39 ; 1,18 ; 1,08 ; 3,24 ; 5,00 ; 4,02 ; 3,33 ;-4,90 ; 5,49 ; 0,98 ; 1,08 ; 0,88 
1;21:00; 1,47 ; 4,22 ; 3,04 ; 1,47 ; 1,76 ; 1,08 ; 0,39 ; 1,08 ; 0,88 ; 3,73 ; 5,20 ; 4,41 ; 3,43 ;-5,00 ; 5,49 ; 0,69 ; 1,08 ; 0,88 
1;21:06; 1,67 ; 4,41 ; 3,14 ; 1,76 ; 1,76 ; 1,08 ; 0,39 ; 1,27 ; 1,18 ; 3,73 ; 5,20 ; 4,41 ; 2,94 ;-5,00 ; 5,49 ; 0,78 ; 1,37 ; 0,98 
1;21:12; 1,57 ; 4,22 ; 3,43 ; 1,47 ; 1,96 ; 1,08 ; 0,49 ; 1,18 ; 1,47 ; 3,53 ; 5,20 ; 4,41 ; 2,65 ;-5,00 ; 5,49 ; 0,88 ; 1,08 ; 0,78 
1;21:18; 1,67 ; 4,22 ; 3,24 ; 1,27 ; 1,86 ; 0,98 ; 0,39 ; 1,37 ; 1,57 ; 3,33 ; 5,10 ; 4,61 ; 2,45 ;-5,00 ; 5,49 ; 1,18 ; 0,78 ; 0,98 
1;21:24; 1,57 ; 3,92 ; 3,33 ; 1,67 ; 1,86 ; 1,08 ; 0,59 ; 1,47 ; 1,27 ; 3,53 ; 5,10 ; 4,31 ; 2,75 ;-5,00 ; 5,49 ; 1,27 ; 0,88 ; 0,78 
1;21:30; 1,47 ; 4,02 ; 3,43 ; 1,57 ; 1,96 ; 0,98 ; 0,69 ; 0,78 ; 0,88 ; 3,24 ; 5,10 ; 4,61 ; 2,94 ;-5,00 ; 5,69 ; 1,47 ; 0,78 ; 0,69 
1;21:36; 1,57 ; 3,82 ; 3,33 ; 1,67 ; 1,86 ; 1,08 ; 0,49 ; 1,08 ; 1,08 ; 3,33 ; 5,29 ; 4,80 ; 2,84 ;-5,00 ; 5,69 ; 1,08 ; 1,08 ; 0,69 
1;21:42; 1,57 ; 4,12 ; 3,33 ; 1,47 ; 1,86 ; 1,18 ; 0,69 ; 0,98 ; 1,37 ; 3,43 ; 5,20 ; 4,51 ; 3,04 ;-5,00 ; 5,59 ; 0,88 ; 1,18 ; 0,98 
1;21:48; 1,76 ; 3,82 ; 3,33 ; 1,67 ; 1,96 ; 1,08 ; 0,29 ; 1,27 ; 1,27 ; 3,24 ; 5,20 ; 4,71 ; 2,45 ;-5,00 ; 5,59 ; 0,98 ; 1,57 ; 0,78 
1;21:54; 1,57 ; 3,92 ; 3,53 ; 1,47 ; 1,96 ; 0,98 ; 0,49 ; 1,47 ; 1,08 ; 3,53 ; 5,20 ; 4,71 ; 2,65 ;-5,00 ; 5,69 ; 1,18 ; 1,08 ; 0,88 
1;22:00; 1,47 ; 4,02 ; 3,53 ; 1,47 ; 2,06 ; 0,98 ; 0,49 ; 1,27 ; 1,18 ; 3,43 ; 5,20 ; 4,90 ; 2,45 ;-5,00 ; 5,49 ; 0,88 ; 0,98 ; 0,88 
1;22:06; 1,57 ; 4,02 ; 3,24 ; 1,67 ; 2,16 ; 1,08 ; 0,29 ; 0,88 ; 1,18 ; 3,53 ; 5,20 ; 4,71 ; 2,75 ;-5,00 ; 5,69 ; 0,78 ; 1,08 ; 0,88 
1;22:12; 1,47 ; 4,12 ; 3,53 ; 1,76 ; 1,96 ; 1,08 ; 0,59 ; 0,69 ; 1,18 ; 3,63 ; 5,20 ; 4,80 ; 2,84 ;-5,00 ; 5,59 ; 1,18 ; 0,88 ; 0,78 
1;22:18; 1,57 ; 4,31 ; 3,43 ; 1,27 ; 2,06 ; 1,18 ; 0,78 ; 1,47 ; 1,27 ; 3,53 ; 5,10 ; 4,61 ; 2,75 ;-5,00 ; 5,59 ; 1,27 ; 0,98 ; 0,78 
