;;gen-17;feb-17;mar-17;apr-17;mag-17;giu-17;lug-17;ago-17;set-17;ott-17;nov-17;dic-17;gen-18;feb-18;mar-18;apr-18;mag-18;giu-18;lug-18
18;05:12; 3,43 ; 3,97 ; 3,04 ; 2,45 ; 4,85 ; 5,78 ; 3,48 ; 6,37 ; 5,00 ; 4,46 ; 6,47 ; 7,89 ; 7,45 ; 6,03 ; 3,58 ; 6,62 ; 7,45 ; 9,26 ; 9,61 
18;05:18; 3,38 ; 4,07 ; 2,70 ; 2,99 ; 5,10 ; 5,83 ; 3,43 ; 6,32 ; 5,00 ; 4,36 ; 6,42 ; 7,89 ; 7,60 ; 5,78 ; 3,73 ; 6,37 ; 7,65 ; 9,46 ; 9,71 
18;05:24; 3,68 ; 4,17 ; 2,30 ; 3,04 ; 5,00 ; 5,88 ; 3,48 ; 6,23 ; 5,05 ; 4,31 ; 6,37 ; 7,99 ; 7,55 ; 6,08 ; 3,63 ; 6,47 ; 7,50 ; 9,26 ; 9,61 
18;05:30; 3,73 ; 4,22 ; 2,75 ; 2,45 ; 5,20 ; 5,83 ; 3,58 ; 6,23 ; 5,00 ; 4,31 ; 6,47 ; 7,84 ; 7,65 ; 6,52 ; 3,43 ; 6,67 ; 7,75 ; 9,31 ; 9,75 
18;05:36; 3,82 ; 4,26 ; 2,30 ; 3,19 ; 5,05 ; 5,83 ; 3,73 ; 6,23 ; 4,75 ; 4,51 ; 6,52 ; 8,14 ; 7,70 ; 6,32 ; 3,58 ; 6,57 ; 7,50 ; 9,36 ; 9,66 
18;05:42; 3,87 ; 4,26 ; 2,94 ; 2,89 ; 5,15 ; 5,78 ; 3,58 ; 6,27 ; 4,90 ; 4,31 ; 6,62 ; 7,99 ; 7,79 ; 5,98 ; 3,58 ; 6,42 ; 7,65 ; 9,41 ; 9,71 
18;05:48; 3,87 ; 4,17 ; 2,35 ; 2,35 ; 5,00 ; 5,83 ; 3,58 ; 6,23 ; 4,75 ; 4,41 ; 6,62 ; 8,14 ; 7,84 ; 6,23 ; 3,87 ; 6,47 ; 7,70 ; 9,41 ; 9,56 
18;05:54; 3,97 ; 4,26 ; 2,65 ; 3,04 ; 5,29 ; 5,83 ; 3,48 ; 6,18 ; 4,61 ; 4,46 ; 6,62 ; 7,70 ; 7,60 ; 6,47 ; 3,82 ; 6,72 ; 7,60 ; 9,31 ; 9,51 
18;06:00; 3,97 ; 4,51 ; 2,89 ; 2,89 ; 5,34 ; 5,88 ; 3,63 ; 6,13 ; 5,20 ; 4,51 ; 6,67 ; 8,04 ; 7,89 ; 6,27 ; 3,58 ; 6,52 ; 7,55 ; 9,41 ; 9,71 
18;06:06; 4,22 ; 4,61 ; 2,30 ; 2,70 ; 5,25 ; 5,93 ; 3,53 ; 6,27 ; 5,00 ; 4,56 ; 6,72 ; 7,89 ; 7,60 ; 6,37 ; 3,38 ; 6,47 ; 7,60 ; 9,56 ; 9,46 
18;06:12; 4,26 ; 4,56 ; 2,89 ; 2,70 ; 5,29 ; 5,98 ; 3,68 ; 6,37 ; 5,39 ; 4,51 ; 6,52 ; 7,94 ; 7,89 ; 6,32 ; 3,68 ; 6,62 ; 7,75 ; 9,61 ; 9,61 
18;06:18; 4,22 ; 4,02 ; 2,50 ; 2,84 ; 5,34 ; 5,93 ; 3,68 ; 6,32 ; 4,90 ; 4,51 ; 6,76 ; 7,70 ; 7,84 ; 6,27 ; 3,48 ; 6,81 ; 7,65 ; 9,46 ; 9,61 
18;06:24; 4,31 ; 4,56 ; 2,45 ; 2,35 ; 5,29 ; 5,98 ; 3,38 ; 6,13 ; 4,80 ; 4,56 ; 6,62 ; 7,70 ; 7,89 ; 6,42 ; 3,38 ; 6,62 ; 7,70 ; 9,46 ; 9,66 
18;06:30; 4,66 ; 4,90 ; 2,89 ; 3,04 ; 4,85 ; 5,93 ; 3,48 ; 6,32 ; 5,00 ; 4,66 ; 6,76 ; 7,84 ; 7,89 ; 6,08 ; 3,68 ; 6,52 ; 7,70 ; 9,56 ; 9,75 
18;06:36; 4,51 ; 5,00 ; 2,75 ; 3,24 ; 4,80 ; 5,93 ; 3,58 ; 6,42 ; 4,51 ; 4,66 ; 6,67 ; 7,65 ; 7,89 ; 6,23 ; 3,68 ; 6,72 ; 7,75 ; 9,51 ; 9,71 
18;06:42; 4,46 ; 4,85 ; 2,16 ; 3,19 ; 5,00 ; 5,93 ; 3,68 ; 6,27 ; 4,90 ; 4,61 ; 6,76 ; 7,65 ; 7,94 ; 6,67 ; 3,58 ; 6,76 ; 7,70 ; 9,41 ; 9,66 
18;06:48; 4,66 ; 5,00 ; 2,99 ; 3,14 ; 5,25 ; 5,93 ; 3,77 ; 6,08 ; 4,75 ; 4,66 ; 6,81 ; 7,84 ; 7,94 ; 6,13 ; 3,58 ; 6,52 ; 7,55 ; 9,51 ; 9,51 
18;06:54; 4,26 ; 5,00 ; 2,50 ; 2,99 ; 5,29 ; 5,98 ; 3,73 ; 6,42 ; 4,85 ; 4,61 ; 6,72 ; 7,89 ; 8,09 ; 6,47 ; 3,38 ; 6,57 ; 7,45 ; 9,71 ; 9,51 
18;07:00; 4,07 ; 5,15 ; 2,75 ; 2,75 ; 5,25 ; 5,98 ; 3,53 ; 6,18 ; 5,05 ; 4,61 ; 6,96 ; 7,99 ; 8,04 ; 6,23 ; 3,33 ; 6,76 ; 7,65 ; 9,56 ; 9,56 
18;07:06; 4,71 ; 5,25 ; 2,89 ; 3,24 ; 5,74 ; 5,98 ; 4,26 ; 6,37 ; 5,34 ; 5,15 ; 7,01 ; 7,60 ; 8,24 ; 6,76 ; 2,94 ; 6,91 ; 7,84 ; 9,51 ; 9,71 
18;07:12; 4,46 ; 5,10 ; 2,65 ; 3,14 ; 5,88 ; 5,98 ; 3,77 ; 6,67 ; 5,05 ; 4,95 ; 7,16 ; 7,55 ; 8,04 ; 6,23 ; 3,38 ; 6,81 ; 7,99 ; 10,00 ; 9,66 
18;07:18; 4,41 ; 4,85 ; 2,45 ; 2,79 ; 5,49 ; 5,88 ; 3,82 ; 6,37 ; 5,29 ; 4,80 ; 7,06 ; 7,45 ; 8,09 ; 6,76 ; 3,19 ; 6,81 ; 7,99 ; 9,80 ; 9,56 
18;07:24; 4,61 ; 5,00 ; 2,94 ; 2,65 ; 5,10 ; 5,88 ; 3,82 ; 6,23 ; 5,15 ; 4,75 ; 6,96 ; 7,35 ; 8,04 ; 6,72 ; 3,24 ; 6,96 ; 7,79 ; 9,85 ; 9,71 
18;07:30; 4,46 ; 5,05 ; 2,30 ; 2,35 ; 5,10 ; 5,74 ; 3,73 ; 6,23 ; 4,66 ; 4,71 ; 7,11 ; 7,35 ; 8,09 ; 6,23 ; 3,24 ; 6,81 ; 7,70 ; 9,71 ; 9,80 
18;07:36; 4,51 ; 5,34 ; 3,48 ; 2,99 ; 4,95 ; 5,78 ; 3,58 ; 6,23 ; 5,59 ; 4,56 ; 7,30 ; 7,55 ; 8,09 ; 6,67 ; 3,28 ; 6,67 ; 7,65 ; 9,71 ; 9,66 
18;07:42; 4,80 ; 4,80 ; 2,55 ; 2,65 ; 4,80 ; 5,74 ; 3,63 ; 6,23 ; 5,64 ; 4,46 ; 7,21 ; 7,45 ; 8,24 ; 6,42 ; 3,53 ; 6,76 ; 7,75 ; 9,71 ; 9,75 
18;07:48; 5,00 ; 4,80 ; 2,30 ; 3,48 ; 4,75 ; 5,74 ; 3,58 ; 6,13 ; 5,25 ; 4,46 ; 7,16 ; 7,35 ; 8,19 ; 6,32 ; 3,09 ; 6,91 ; 7,65 ; 9,71 ; 9,51 
18;07:54; 4,75 ; 5,05 ; 2,84 ; 2,89 ; 4,80 ; 5,69 ; 3,43 ; 6,03 ; 4,71 ; 4,46 ; 7,30 ; 7,35 ; 8,19 ; 6,76 ; 3,09 ; 6,76 ; 7,60 ; 9,71 ; 9,75 
18;08:00; 4,51 ; 5,20 ; 2,30 ; 2,60 ; 4,90 ; 5,69 ; 3,33 ; 6,03 ; 4,90 ; 4,41 ; 7,21 ; 7,50 ; 8,14 ; 6,52 ; 3,38 ; 6,67 ; 7,70 ; 9,75 ; 9,51 
18;08:06; 4,75 ; 5,05 ; 3,09 ; 2,55 ; 4,36 ; 5,69 ; 3,24 ; 6,03 ; 5,25 ; 4,31 ; 7,40 ; 7,50 ; 8,53 ; 7,21 ; 3,48 ; 6,72 ; 7,40 ; 9,71 ; 9,75 
18;08:12; 4,56 ; 5,15 ; 2,94 ; 2,70 ; 4,17 ; 5,64 ; 3,14 ; 6,03 ; 5,15 ; 4,31 ; 7,50 ; 8,19 ; 8,53 ; 7,01 ; 4,07 ; 6,86 ; 7,40 ; 9,56 ; 9,71 
18;08:18; 4,66 ; 5,34 ; 2,30 ; 2,30 ; 4,31 ; 5,54 ; 3,14 ; 6,08 ; 4,80 ; 4,17 ; 7,25 ; 8,53 ; 8,48 ; 6,96 ; 3,82 ; 6,62 ; 7,40 ; 9,41 ; 9,75 
18;08:24; 4,41 ; 5,20 ; 3,24 ; 2,75 ; 4,31 ; 5,49 ; 3,09 ; 5,93 ; 5,05 ; 4,02 ; 7,50 ; 8,63 ; 8,43 ; 7,06 ; 4,07 ; 6,62 ; 7,60 ; 9,17 ; 9,66 
18;08:30; 4,31 ; 5,10 ; 2,35 ; 2,45 ; 3,87 ; 5,49 ; 3,19 ; 6,03 ; 4,41 ; 3,92 ; 7,40 ; 8,48 ; 8,19 ; 6,81 ; 4,07 ; 6,81 ; 7,40 ; 9,12 ; 9,71 
18;08:36; 4,61 ; 5,15 ; 2,60 ; 2,89 ; 3,77 ; 5,44 ; 2,89 ; 6,03 ; 4,61 ; 3,87 ; 7,30 ; 8,53 ; 8,28 ; 6,91 ; 4,07 ; 7,01 ; 7,25 ; 9,12 ; 9,66 
18;08:42; 4,22 ; 4,95 ; 2,70 ; 2,60 ; 3,73 ; 5,44 ; 2,84 ; 6,08 ; 4,36 ; 3,87 ; 7,30 ; 8,48 ; 8,19 ; 7,11 ; 4,07 ; 7,21 ; 7,16 ; 9,07 ; 9,75 
18;08:48; 3,73 ; 5,05 ; 2,45 ; 2,35 ; 3,92 ; 5,34 ; 2,79 ; 6,03 ; 4,56 ; 3,97 ; 7,35 ; 8,09 ; 8,24 ; 6,62 ; 3,82 ; 7,35 ; 7,11 ; 9,12 ; 9,51 
18;08:54; 3,63 ; 4,95 ; 2,21 ; 2,84 ; 3,92 ; 5,49 ; 2,70 ; 6,03 ; 5,05 ; 3,87 ; 7,40 ; 8,04 ; 8,24 ; 6,81 ; 3,53 ; 7,21 ; 7,06 ; 9,31 ; 9,56 
18;09:00; 3,33 ; 5,00 ; 3,04 ; 2,11 ; 4,12 ; 5,20 ; 2,60 ; 5,98 ; 4,95 ; 3,82 ; 7,30 ; 7,99 ; 8,04 ; 7,01 ; 3,97 ; 7,21 ; 6,91 ; 9,22 ; 9,56 
18;09:06; 3,19 ; 4,90 ; 2,21 ; 2,79 ; 4,02 ; 5,10 ; 2,55 ; 5,93 ; 4,46 ; 3,77 ; 7,21 ; 8,04 ; 7,84 ; 6,91 ; 3,77 ; 7,30 ; 6,81 ; 9,31 ; 9,51 
18;09:12; 3,09 ; 5,05 ; 2,84 ; 2,06 ; 4,12 ; 5,10 ; 2,60 ; 6,13 ; 4,46 ; 3,73 ; 7,16 ; 7,89 ; 7,99 ; 7,06 ; 4,12 ; 7,40 ; 6,76 ; 9,46 ; 9,46 
18;09:18; 2,65 ; 4,31 ; 2,21 ; 2,99 ; 3,87 ; 5,10 ; 2,55 ; 6,18 ; 4,12 ; 3,73 ; 7,06 ; 7,75 ; 7,70 ; 6,57 ; 4,02 ; 7,50 ; 6,81 ; 9,31 ; 9,61 
18;09:24; 2,60 ; 4,36 ; 2,45 ; 2,21 ; 3,97 ; 4,95 ; 2,35 ; 5,98 ; 4,07 ; 3,68 ; 7,01 ; 7,60 ; 7,79 ; 6,32 ; 4,12 ; 7,50 ; 6,72 ; 9,02 ; 9,51 
18;09:30; 2,35 ; 4,26 ; 2,70 ; 2,84 ; 4,02 ; 4,90 ; 2,70 ; 6,18 ; 3,58 ; 3,68 ; 6,86 ; 7,45 ; 7,79 ; 6,86 ; 3,97 ; 7,50 ; 6,91 ; 8,77 ; 9,61 
18;09:36; 2,89 ; 4,22 ; 2,40 ; 1,91 ; 3,97 ; 4,85 ; 2,55 ; 6,08 ; 3,73 ; 3,58 ; 6,62 ; 7,40 ; 7,65 ; 6,86 ; 3,92 ; 7,50 ; 6,81 ; 8,63 ; 9,66 
18;09:42; 2,70 ; 3,87 ; 2,65 ; 2,11 ; 4,02 ; 4,80 ; 2,60 ; 6,23 ; 3,97 ; 3,48 ; 6,72 ; 7,30 ; 7,60 ; 6,72 ; 3,68 ; 7,55 ; 6,91 ; 8,82 ; 9,56 
18;09:48; 2,70 ; 3,77 ; 2,21 ; 2,89 ; 4,17 ; 4,75 ; 2,55 ; 5,88 ; 3,53 ; 3,33 ; 6,76 ; 7,25 ; 7,50 ; 6,52 ; 3,73 ; 7,55 ; 6,96 ; 8,63 ; 9,46 
18;09:54; 2,75 ; 3,73 ; 2,75 ; 2,21 ; 4,22 ; 4,56 ; 2,89 ; 5,83 ; 3,43 ; 3,33 ; 6,52 ; 7,45 ; 7,45 ; 7,06 ; 4,90 ; 7,55 ; 6,96 ; 8,48 ; 9,66 
18;10:00; 2,30 ; 3,43 ; 1,96 ; 2,60 ; 4,36 ; 4,51 ; 2,60 ; 6,03 ; 3,77 ; 3,28 ; 6,42 ; 7,30 ; 7,11 ; 6,86 ; 3,58 ; 7,65 ; 7,16 ; 8,48 ; 9,66 
18;10:06; 2,89 ; 3,28 ; 2,25 ; 2,50 ; 4,36 ; 4,36 ; 2,55 ; 6,18 ; 3,58 ; 3,24 ; 6,27 ; 7,25 ; 7,11 ; 6,91 ; 3,33 ; 7,60 ; 7,11 ; 8,38 ; 9,66 
18;10:12; 2,45 ; 3,28 ; 2,50 ; 2,50 ; 4,26 ; 4,12 ; 2,70 ; 5,98 ; 3,63 ; 3,28 ; 6,23 ; 7,16 ; 7,11 ; 7,06 ; 3,33 ; 7,65 ; 7,11 ; 8,43 ; 9,41 
18;10:18; 2,50 ; 3,14 ; 2,70 ; 2,50 ; 4,12 ; 4,12 ; 2,65 ; 5,78 ; 3,33 ; 3,28 ; 5,98 ; 7,01 ; 7,16 ; 6,47 ; 2,99 ; 7,65 ; 6,96 ; 8,53 ; 9,66 
18;10:24; 2,65 ; 2,94 ; 2,01 ; 2,25 ; 4,02 ; 3,92 ; 2,60 ; 5,88 ; 3,43 ; 3,24 ; 5,78 ; 6,86 ; 6,86 ; 6,47 ; 2,94 ; 7,60 ; 7,06 ; 8,33 ; 9,56 
18;10:30; 2,45 ; 2,65 ; 2,06 ; 2,30 ; 4,07 ; 3,87 ; 2,45 ; 5,88 ; 3,28 ; 3,19 ; 5,69 ; 6,72 ; 6,67 ; 6,42 ; 2,89 ; 7,65 ; 6,91 ; 8,38 ; 9,61 
18;10:36; 2,84 ; 2,70 ; 2,25 ; 2,30 ; 4,02 ; 3,77 ; 2,40 ; 5,88 ; 3,77 ; 3,19 ; 5,49 ; 6,62 ; 6,81 ; 6,18 ; 2,99 ; 7,65 ; 7,01 ; 8,43 ; 9,46 
18;10:42; 2,21 ; 2,50 ; 1,67 ; 2,45 ; 3,87 ; 3,77 ; 2,50 ; 5,54 ; 3,82 ; 3,14 ; 5,44 ; 6,47 ; 6,67 ; 6,52 ; 2,55 ; 7,65 ; 6,96 ; 8,38 ; 9,46 
18;10:48; 2,84 ; 2,55 ; 2,01 ; 2,65 ; 3,97 ; 3,68 ; 2,65 ; 5,69 ; 3,73 ; 3,24 ; 5,34 ; 6,32 ; 6,52 ; 6,13 ; 2,60 ; 7,70 ; 7,16 ; 8,43 ; 9,56 
18;10:54; 2,30 ; 2,84 ; 2,06 ; 2,30 ; 3,92 ; 3,53 ; 2,60 ; 5,54 ; 3,19 ; 3,14 ; 5,10 ; 6,13 ; 6,47 ; 6,32 ; 2,40 ; 7,70 ; 7,30 ; 8,58 ; 9,46 
18;11:00; 2,60 ; 2,35 ; 2,01 ; 2,45 ; 3,77 ; 3,48 ; 2,75 ; 5,49 ; 3,68 ; 2,94 ; 5,00 ; 5,98 ; 6,42 ; 5,88 ; 3,04 ; 7,70 ; 7,11 ; 8,43 ; 9,51 
18;11:06; 2,60 ; 2,79 ; 2,30 ; 2,45 ; 3,68 ; 3,38 ; 3,04 ; 5,49 ; 3,82 ; 2,99 ; 5,15 ; 6,23 ; 6,23 ; 5,93 ; 3,14 ; 7,75 ; 7,11 ; 8,38 ; 9,56 
18;11:12; 2,30 ; 2,99 ; 2,55 ; 2,06 ; 3,68 ; 3,38 ; 2,45 ; 5,69 ; 3,43 ; 2,60 ; 5,00 ; 6,27 ; 6,27 ; 5,93 ; 2,35 ; 7,75 ; 7,11 ; 8,38 ; 9,75 
18;11:18; 2,89 ; 2,40 ; 1,96 ; 2,21 ; 3,68 ; 3,24 ; 2,60 ; 5,49 ; 3,24 ; 2,55 ; 5,05 ; 6,23 ; 6,32 ; 5,54 ; 2,84 ; 7,75 ; 7,06 ; 8,38 ; 9,51 
18;11:24; 2,45 ; 2,55 ; 3,04 ; 2,16 ; 3,73 ; 3,19 ; 3,04 ; 5,49 ; 3,53 ; 2,50 ; 4,90 ; 6,13 ; 5,88 ; 5,54 ; 2,70 ; 7,75 ; 6,86 ; 8,33 ; 9,71 
18;11:30; 2,30 ; 2,75 ; 1,42 ; 2,70 ; 3,77 ; 3,09 ; 2,60 ; 5,39 ; 3,33 ; 2,65 ; 4,75 ; 6,08 ; 6,08 ; 5,34 ; 2,25 ; 7,75 ; 7,01 ; 8,38 ; 9,56 
18;11:36; 2,84 ; 2,21 ; 1,32 ; 2,01 ; 3,77 ; 3,04 ; 2,75 ; 5,44 ; 3,24 ; 2,70 ; 4,66 ; 5,88 ; 5,78 ; 5,15 ; 2,89 ; 7,75 ; 7,06 ; 8,24 ; 9,66 
18;11:42; 2,25 ; 2,60 ; 1,37 ; 2,30 ; 3,58 ; 2,94 ; 2,65 ; 5,49 ; 4,36 ; 2,70 ; 4,61 ; 5,64 ; 5,93 ; 5,00 ; 2,70 ; 7,75 ; 7,16 ; 8,33 ; 9,51 
18;11:48; 2,55 ; 2,94 ; 1,32 ; 2,89 ; 3,53 ; 2,75 ; 2,65 ; 5,49 ; 2,94 ; 2,50 ; 4,41 ; 5,54 ; 5,93 ; 4,75 ; 2,55 ; 7,75 ; 7,16 ; 8,28 ; 9,80 
18;11:54; 2,79 ; 2,21 ; 1,37 ; 2,21 ; 3,48 ; 2,70 ; 2,84 ; 5,39 ; 3,97 ; 2,45 ; 4,36 ; 5,34 ; 5,88 ; 4,95 ; 2,75 ; 7,75 ; 7,01 ; 8,24 ; 9,56 
18;12:00; 2,11 ; 2,55 ; 1,72 ; 2,50 ; 3,58 ; 2,75 ; 2,75 ; 5,34 ; 3,14 ; 2,50 ; 4,17 ; 5,15 ; 5,64 ; 4,71 ; 3,33 ; 7,75 ; 7,06 ; 8,28 ; 9,61 
18;12:06; 2,84 ; 2,55 ; 2,11 ; 2,79 ; 3,68 ; 2,65 ; 2,84 ; 5,25 ; 3,09 ; 2,99 ; 4,22 ; 5,05 ; 5,64 ; 4,75 ; 2,75 ; 7,75 ; 7,16 ; 8,19 ; 9,80 
18;12:12; 2,21 ; 2,30 ; 1,47 ; 2,06 ; 3,68 ; 2,60 ; 3,09 ; 5,39 ; 3,58 ; 2,65 ; 4,12 ; 5,10 ; 5,59 ; 4,31 ; 2,65 ; 7,79 ; 7,21 ; 8,19 ; 9,61 
18;12:18; 2,65 ; 2,89 ; 1,86 ; 2,30 ; 3,48 ; 2,55 ; 3,14 ; 5,25 ; 3,24 ; 2,50 ; 3,97 ; 4,95 ; 5,54 ; 4,26 ; 3,14 ; 7,79 ; 7,50 ; 8,43 ; 9,61 
18;12:24; 2,65 ; 2,40 ; 1,62 ; 2,65 ; 3,38 ; 2,50 ; 3,09 ; 5,05 ; 3,97 ; 3,19 ; 3,92 ; 4,85 ; 5,74 ; 4,02 ; 2,16 ; 7,84 ; 7,21 ; 8,24 ; 9,75 
18;12:30; 2,25 ; 2,40 ; 1,52 ; 2,45 ; 3,48 ; 2,55 ; 3,09 ; 4,95 ; 3,58 ; 2,79 ; 3,82 ; 4,75 ; 5,69 ; 4,12 ; 2,45 ; 7,84 ; 7,21 ; 8,24 ; 9,61 
18;12:36; 2,79 ; 2,89 ; 1,23 ; 2,35 ; 3,63 ; 2,35 ; 3,14 ; 5,00 ; 3,19 ; 2,50 ; 3,82 ; 4,66 ; 5,69 ; 4,02 ; 2,70 ; 7,84 ; 7,35 ; 8,14 ; 9,71 
18;12:42; 2,21 ; 2,25 ; 1,08 ; 2,25 ; 3,92 ; 2,30 ; 3,28 ; 5,15 ; 4,02 ; 2,45 ; 3,73 ; 4,61 ; 5,69 ; 3,92 ; 2,79 ; 7,84 ; 7,40 ; 8,48 ; 9,75 
18;12:48; 2,70 ; 2,65 ; 1,13 ; 2,25 ; 3,92 ; 3,53 ; 2,99 ; 5,00 ; 3,19 ; 2,89 ; 3,58 ; 4,51 ; 5,59 ; 3,73 ; 2,50 ; 7,79 ; 7,30 ; 8,24 ; 9,71 
18;12:54; 2,45 ; 2,79 ; 1,23 ; 2,30 ; 3,73 ; 3,19 ; 2,99 ; 4,95 ; 3,63 ; 2,84 ; 3,53 ; 4,26 ; 5,59 ; 3,68 ; 2,40 ; 7,84 ; 7,21 ; 8,28 ; 9,95 
18;13:00; 2,35 ; 2,21 ; 1,23 ; 2,21 ; 3,73 ; 2,84 ; 2,89 ; 4,56 ; 3,58 ; 2,45 ; 3,38 ; 4,22 ; 5,59 ; 3,58 ; 3,28 ; 7,84 ; 7,16 ; 8,28 ; 9,80 
18;13:06; 2,65 ; 2,35 ; 1,18 ; 2,89 ; 3,82 ; 2,60 ; 3,09 ; 4,71 ; 3,28 ; 2,65 ; 3,28 ; 4,22 ; 5,69 ; 3,38 ; 2,70 ; 7,79 ; 7,11 ; 8,24 ; 10,00 
18;13:12; 2,30 ; 2,94 ; 1,37 ; 2,06 ; 3,68 ; 2,45 ; 2,89 ; 4,95 ; 3,19 ; 2,89 ; 3,28 ; 4,26 ; 5,64 ; 3,38 ; 2,25 ; 7,84 ; 7,11 ; 8,53 ; 9,56 
18;13:18; 2,94 ; 2,40 ; 1,52 ; 2,01 ; 3,97 ; 2,30 ; 2,94 ; 4,95 ; 3,63 ; 2,35 ; 3,24 ; 4,22 ; 5,44 ; 3,09 ; 2,75 ; 7,89 ; 7,11 ; 8,43 ; 9,85 
18;13:24; 2,50 ; 2,11 ; 1,18 ; 2,21 ; 3,58 ; 3,28 ; 2,94 ; 5,00 ; 3,19 ; 3,24 ; 3,33 ; 4,12 ; 5,88 ; 3,09 ; 2,11 ; 7,79 ; 7,21 ; 8,38 ; 9,66 
18;13:30; 2,11 ; 2,70 ; 1,37 ; 2,35 ; 3,53 ; 3,24 ; 2,89 ; 5,00 ; 3,43 ; 2,79 ; 3,19 ; 4,17 ; 5,88 ; 3,09 ; 2,50 ; 7,89 ; 7,21 ; 8,33 ; 9,80 
18;13:36; 2,40 ; 2,55 ; 1,52 ; 2,65 ; 3,63 ; 2,79 ; 2,89 ; 5,15 ; 3,33 ; 2,35 ; 3,04 ; 4,12 ; 5,88 ; 2,94 ; 3,24 ; 7,89 ; 7,30 ; 8,28 ; 9,66 
18;13:42; 2,89 ; 2,21 ; 1,76 ; 2,16 ; 3,43 ; 2,45 ; 3,33 ; 5,20 ; 3,04 ; 2,99 ; 3,04 ; 4,02 ; 5,93 ; 2,84 ; 2,40 ; 7,89 ; 7,21 ; 8,28 ; 9,61 
18;13:48; 2,11 ; 2,70 ; 2,06 ; 2,60 ; 3,38 ; 2,45 ; 2,94 ; 5,00 ; 2,99 ; 2,60 ; 3,09 ; 3,87 ; 5,88 ; 2,84 ; 2,25 ; 7,84 ; 7,01 ; 8,38 ; 9,71 
18;13:54; 2,55 ; 2,60 ; 1,18 ; 2,60 ; 3,58 ; 2,65 ; 3,38 ; 4,71 ; 3,09 ; 2,25 ; 2,99 ; 3,77 ; 5,98 ; 2,30 ; 3,24 ; 7,89 ; 7,16 ; 8,28 ; 9,80 
18;14:00; 2,60 ; 2,21 ; 1,18 ; 2,65 ; 3,53 ; 3,38 ; 3,09 ; 4,46 ; 3,48 ; 2,99 ; 2,94 ; 3,68 ; 5,88 ; 3,38 ; 4,02 ; 7,89 ; 7,11 ; 8,38 ; 9,51 
18;14:06; 2,11 ; 2,70 ; 1,72 ; 2,45 ; 3,48 ; 3,04 ; 2,79 ; 4,07 ; 3,38 ; 2,60 ; 2,75 ; 3,82 ; 5,74 ; 3,24 ; 1,67 ; 7,84 ; 7,11 ; 8,28 ; 9,71 
18;14:12; 2,55 ; 2,40 ; 1,96 ; 2,40 ; 3,63 ; 2,79 ; 2,55 ; 3,68 ; 3,24 ; 2,30 ; 2,70 ; 4,90 ; 5,74 ; 2,84 ; 1,91 ; 7,89 ; 7,01 ; 8,28 ; 9,66 
18;14:18; 2,65 ; 2,40 ; 1,32 ; 2,84 ; 3,53 ; 2,60 ; 2,75 ; 3,63 ; 3,19 ; 3,09 ; 2,75 ; 5,20 ; 5,69 ; 2,79 ; 2,30 ; 7,79 ; 7,11 ; 8,33 ; 9,66 
18;14:24; 2,21 ; 2,99 ; 1,13 ; 2,25 ; 3,73 ; 2,35 ; 3,04 ; 3,24 ; 2,84 ; 2,75 ; 2,55 ; 5,49 ; 5,64 ; 2,89 ; 2,65 ; 7,89 ; 7,11 ; 8,43 ; 9,71 
18;14:30; 2,65 ; 2,21 ; 1,23 ; 2,45 ; 3,43 ; 2,35 ; 3,19 ; 2,94 ; 3,73 ; 2,65 ; 2,45 ; 5,20 ; 5,59 ; 2,70 ; 2,50 ; 7,89 ; 7,30 ; 8,24 ; 9,85 
18;14:36; 2,50 ; 2,21 ; 1,27 ; 2,89 ; 3,53 ; 2,94 ; 3,04 ; 2,65 ; 3,68 ; 2,60 ; 2,40 ; 5,25 ; 5,44 ; 2,60 ; 2,84 ; 7,84 ; 7,30 ; 8,24 ; 9,61 
18;14:42; 2,35 ; 2,84 ; 1,03 ; 2,06 ; 3,43 ; 3,24 ; 3,09 ; 2,65 ; 3,77 ; 2,50 ; 2,45 ; 5,34 ; 5,49 ; 2,60 ; 2,94 ; 7,84 ; 7,40 ; 8,33 ; 9,51 
18;14:48; 2,94 ; 2,25 ; 1,42 ; 2,50 ; 3,24 ; 2,79 ; 3,09 ; 2,50 ; 3,68 ; 2,50 ; 2,40 ; 5,29 ; 5,64 ; 2,40 ; 2,01 ; 7,84 ; 7,21 ; 8,28 ; 9,61 
18;14:54; 2,40 ; 2,25 ; 1,96 ; 2,84 ; 3,68 ; 2,60 ; 3,14 ; 2,40 ; 3,82 ; 2,50 ; 2,40 ; 5,10 ; 5,74 ; 2,50 ; 2,45 ; 7,89 ; 7,25 ; 8,58 ; 9,41 
18;15:00; 2,35 ; 2,84 ; 1,37 ; 2,01 ; 3,53 ; 2,40 ; 2,94 ; 2,94 ; 4,02 ; 2,35 ; 2,55 ; 5,20 ; 5,69 ; 2,45 ; 2,70 ; 7,55 ; 7,11 ; 8,68 ; 9,71 
18;15:06; 2,75 ; 2,45 ; 1,37 ; 2,55 ; 3,19 ; 2,40 ; 3,09 ; 4,31 ; 3,92 ; 3,28 ; 2,55 ; 5,05 ; 5,64 ; 2,40 ; 2,40 ; 6,62 ; 7,16 ; 8,48 ; 9,41 
